category_slug,product_name,product_slug,seller_slug,current_price,seller_product_url,brand_slug,brand_name,product_description,model,sku,primary_image_url,image_urls,specifications,attributes,variation_type,parent_product_slug,original_price,currency,in_stock,stock_quantity,seller_rating,review_count,shipping_cost,free_shipping,estimated_delivery_days,seller_sku,seller_product_name,category_path,category_name,category_description,seller_name,base_url,seller_country_code,is_active
,Singer SMW25GCHLP Grill 25L Microwave Oven,,,14900,https://www.startech.com.bd/singer-smw25gchlp-oven,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/oven/singer/smw25gchlp/smw25gchlp-official-04-500x500.webp,,,,,,16092,BDT,Yes,,,Reviews (0),,,,44928,Singer SMW25GCHLP Grill 25L Microwave Oven,,Appliance,,StarTech,startech.com.bd,BD,1
,Sharp KF-AF70RT-S3 7L Air Fryer,,,13000,https://www.startech.com.bd/sharp-kf-af70rt-s3-air-fryer,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/air-fryer/sharp/kf-af70rt-s3/kf-af70rt-s3-official-02-500x500.webp,,,,,,15900,BDT,Yes,,,Reviews (3),,,,42205,Sharp KF-AF70RT-S3 7L Air Fryer,,Appliance,,StarTech,startech.com.bd,BD,1
,Midea 50 Liter Geyser (D50-20A6),,,15405,https://www.startech.com.bd/midea-50-liter-geyser,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/geyser/midea/d50-20a6/d50-20a6-official-01-500x500.webp,,,,,,16800,BDT,Yes,,,Reviews (0),,,,32367,Midea 50 Liter Geyser (D50-20A6),,Appliance,,StarTech,startech.com.bd,BD,1
,Philips 3000 Series 6.2L Air Fryer,,,14580,https://www.startech.com.bd/philips-3000-series-xl-air-fryer,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/air-fryer/philips/hd9270-90/hd9270-90-08-500x500.webp,,,,,,16500,BDT,Yes,,,Reviews (2),,,,46444,Philips 3000 Series 6.2L Air Fryer,,Appliance,,StarTech,startech.com.bd,BD,1
,Havells MOMENTA-NV-750 750W Blender,,,7237,https://www.startech.com.bd/havells-momenta-nv-750-750w-blender,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/blender/singer/momenta-nv-750/momenta-nv-750-official-01-500x500.webp,,,,,,7816,BDT,Yes,,,Reviews (0),,,,47594,Havells MOMENTA-NV-750 750W Blender,,Appliance,,StarTech,startech.com.bd,BD,1
,Shameem Tropica 30 Litre Geyser (7 Gallon Standard),,,8649,https://www.startech.com.bd/shameem-tropica-30-litre-geyser,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/geyser/tropica/tropica/tropica-official-01-500x500.webp,,,,,,8629,BDT,Yes,,,Reviews (1),,,,32451,Shameem Tropica 30 Litre Geyser (7 Gallon Standard),,Appliance,,StarTech,startech.com.bd,BD,1
,"Havells Enticer 56"" Ceiling Fan",,,8400,https://www.startech.com.bd/havells-enticer-56-inch-ceiling-fan,,,,,,https://www.startech.com.bd/image/cache/catalog/ceiling-fan/havells/enticer/enticer-02-500x500.webp,,,,,,8964,BDT,Yes,,,Reviews (0),,,,41861,"Havells Enticer 56"" Ceiling Fan",,Appliance,,StarTech,startech.com.bd,BD,1
,Xiaomi Mijia S1 2200W Ceramic Electric Induction Cooker,,,7250,https://www.startech.com.bd/xiaomi-mijia-s1-induction-cooker,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/induction-cooker/xiaomi/mijia-s1/mijia-s1-01-500x500.webp,,,,,,7830,BDT,Yes,,,Reviews (0),,,,48078,Xiaomi Mijia S1 2200W Ceramic Electric Induction Cooker,,Appliance,,StarTech,startech.com.bd,BD,1
,Xiaomi Mijia 1200W Handheld Electric Ironing Machine,,,7890,https://www.startech.com.bd/xiaomi-mijia-1200w-electric-ironing-machine,,,,,,https://www.startech.com.bd/image/cache/catalog/gadget/daily-lifestyle/xiaomi/mijia-mjgtj01lf/mijia-mjgtj01lf-01-500x500.webp,,,,,,10989,BDT,Yes,,,Reviews (0),,,,38223,Xiaomi Mijia 1200W Handheld Electric Ironing Machine,,Appliance,,StarTech,startech.com.bd,BD,1
,Smart SEK-IC227S Infrared Cooker,,,5790,https://www.startech.com.bd/smart-sek-ic227s-infrared-cooker,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/induction-cooker/smart/sek-ic227s/sek-ic227s-01-500x500.webp,,,,,,6369,BDT,Yes,,,Reviews (0),,,,47560,Smart SEK-IC227S Infrared Cooker,,Appliance,,StarTech,startech.com.bd,BD,1
,Philips 5000 Series 1.7L Glass Electric Kettle,,,7380,https://www.startech.com.bd/philips-5000-series-glass-kettle,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/electric-kettle/philips/hd9339-81/hd9339-81-01-500x500.webp,,,,,,8100,BDT,Yes,,,Reviews (0),,,,46448,Philips 5000 Series 1.7L Glass Electric Kettle,,Appliance,,StarTech,startech.com.bd,BD,1
,Panasonic SR-W22GS 2.2L Rice Cooker,,,7300,https://www.startech.com.bd/panasonic-sr-w22gs-rice-cooker,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/rice-cooker/panasonic/sr-w22gs/sr-w22gs-01-500x500.webp,,,,,,7884,BDT,Yes,,,Reviews (0),,,,47516,Panasonic SR-W22GS 2.2L Rice Cooker,,Appliance,,StarTech,startech.com.bd,BD,1
,Saffron 5 Ltr 900W Pressure Cooker,,,6840,https://www.startech.com.bd/saffron-5l-pressure-cooker,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/cooker/saffron/saffron-02-500x500.webp,,,,,,7387,BDT,Yes,,,Reviews (0),,,,46637,Saffron 5 Ltr 900W Pressure Cooker,,Appliance,,StarTech,startech.com.bd,BD,1
,Philips HL7757 750W 3 Jar Mixer Grinder,,,7000,https://www.startech.com.bd/philips-hl7757-750w-3-jar-mixer-grinder,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/blender/philips/hl-7757/hl-7757-01-500x500.webp,,,,,,7560,BDT,Yes,,,Reviews (0),,,,39207,Philips HL7757 750W 3 Jar Mixer Grinder,,Appliance,,StarTech,startech.com.bd,BD,1
,Philips HD2582/00 800 Watt Pop Up Toaster,,,6290,https://www.startech.com.bd/philips-hd2582-00-800-watt-pop-up-toaster,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/toaster/philips/hd2582-00/hd2582-00-01-500x500.webp,,,,,,6900,BDT,Yes,,,Reviews (0),,,,39213,Philips HD2582/00 800 Watt Pop Up Toaster,,Appliance,,StarTech,startech.com.bd,BD,1
,"Pakhtun PK-117 18"" Wall Fan",,,7500,https://www.startech.com.bd/pakhtun-pk-117-wall-fan,,,,,,https://www.startech.com.bd/image/cache/catalog/fan/pakhtun/pk-117/pk-117-01-500x500.webp,,,,,,8100,BDT,Yes,,,Reviews (0),,,,45763,"Pakhtun PK-117 18"" Wall Fan",,Appliance,,StarTech,startech.com.bd,BD,1
,"Pakhtun PK-118 18"" Wall Fan",,,7500,https://www.startech.com.bd/pakhtun-pk-118-wall-fan,,,,,,https://www.startech.com.bd/image/cache/catalog/fan/pakhtun/pk-118/pk-118-01-500x500.webp,,,,,,8100,BDT,Yes,,,Reviews (0),,,,45764,"Pakhtun PK-118 18"" Wall Fan",,Appliance,,StarTech,startech.com.bd,BD,1
,Shameem Tropica 10 Gallon Standard Geyser (45 Litre),,,9660,https://www.startech.com.bd/tropica-10-gallon-geyser,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/geyser/tropica/tropica/tropica-official-01-500x500.webp,,,,,,9925,BDT,Yes,,,Reviews (2),,,,32453,Shameem Tropica 10 Gallon Standard Geyser (45 Litre),,Appliance,,StarTech,startech.com.bd,BD,1
,Shameem Tropica 30 Litre Geyser (7 Gallon Special),,,9476,https://www.startech.com.bd/shameem-tropica-30-litre-geyser-7-gallon-special,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/geyser/tropica/tropica/tropica-official-01-500x500.webp,,,,,,9709,BDT,Yes,,,Reviews (0),,,,32625,Shameem Tropica 30 Litre Geyser (7 Gallon Special),,Appliance,,StarTech,startech.com.bd,BD,1
,Singer 2447-BB Air Fryer,,,8490,https://www.startech.com.bd/singer-2447-bb-air-fryer,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/air-fryer/singer/2447-bb/2447-bb-official-03-500x500.webp,,,,,,9300,BDT,Yes,,,Reviews (5),,,,38774,Singer 2447-BB Air Fryer,,Appliance,,StarTech,startech.com.bd,BD,1
,Jusal 6L 1000W Pressure Cooker,,,7278,https://www.startech.com.bd/jusal-6l-pressure-cooker,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/cooker/jusal/jusal-02-500x500.webp,,,,,,7752,BDT,Yes,,,Reviews (0),,,,46638,Jusal 6L 1000W Pressure Cooker,,Appliance,,StarTech,startech.com.bd,BD,1
,SMART SEH-RS86 16” LED Rechargeable Table Fan,,,5900,https://www.startech.com.bd/smart-seh-rs86-rechargeable-fan,,,,,,https://www.startech.com.bd/image/cache/catalog/fan/smart/seh-rs86/seh-rs86-01-500x500.webp,,,,,,6490,BDT,Yes,,,Reviews (1),,,,40286,SMART SEH-RS86 16” LED Rechargeable Table Fan,,Appliance,,StarTech,startech.com.bd,BD,1
,Havells MOMENTA-NV-900 900W Blender,,,7237,https://www.startech.com.bd/havells-momenta-nv-900-900w-blender,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/blender/singer/momenta-nv-900/momenta-nv-900-official-01-500x500.webp,,,,,,7816,BDT,Yes,,,Reviews (0),,,,47595,Havells MOMENTA-NV-900 900W Blender,,Appliance,,StarTech,startech.com.bd,BD,1
,Sharp EO-42K 42L Rotisserie Convection Electric Oven,,,12300,https://www.startech.com.bd/sharp-eo-42k-electric-oven,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/oven/sharp/eo-42k/eo-42k-01-500x500.webp,,,,,,14000,BDT,Yes,,,Reviews (1),,,,38892,Sharp EO-42K 42L Rotisserie Convection Electric Oven,,Appliance,,StarTech,startech.com.bd,BD,1
,SINGER SRSM-SM1412 Electric Sewing Machine,,,15030,https://www.startech.com.bd/singer-srsm-sm1412-sewing-machine,,,,,,https://www.startech.com.bd/image/cache/catalog/sewing-machine/singer/srsm-sm1412/srsm-sm1412-01-500x500.webp,,,,,,16400,BDT,Yes,,,Reviews (0),,,,39771,SINGER SRSM-SM1412 Electric Sewing Machine,,Appliance,,StarTech,startech.com.bd,BD,1
,Haier 50 Litre Water Heater Geyser - ES50H-CK3(BD),,,13041,https://www.startech.com.bd/haier-50-litre-water-heater-geyser,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/geyser/haier/es50h-ck3-bd/es50h-ck3-bd-official-01-500x500.webp,,,,,,14029,BDT,Yes,,,Reviews (0),,,,38536,Haier 50 Litre Water Heater Geyser - ES50H-CK3(BD),,Appliance,,StarTech,startech.com.bd,BD,1
,Panasonic NI-GSG060 Garment Steamer Iron,,,13500,https://www.startech.com.bd/panasonic-ni-gsg060-garment-steamer-iron,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/iron/ni-gsg060/ni-gsg060-01-500x500.webp,,,,,,14580,BDT,Yes,,,Reviews (1),,,,41395,Panasonic NI-GSG060 Garment Steamer Iron,,Appliance,,StarTech,startech.com.bd,BD,1
,IEGA 90 Liter Floor Mount Geyser (20 Gallon),,,13490,https://www.startech.com.bd/iega-90-liter-geyser,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/geyser/iega/90-liter/90-liter-500x500.webp,,,,,,14569,BDT,Yes,,,Reviews (0),,,,46315,IEGA 90 Liter Floor Mount Geyser (20 Gallon),,Appliance,,StarTech,startech.com.bd,BD,1
,Haier 40 Litre Water Heater Geyser - ES40H-CK3(BD),,,12240,https://www.startech.com.bd/haier-40-litre-water-heater-geyser,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/geyser/haier/es40h-ck3-bd/es40h-ck3-bd-official-01-500x500.webp,,,,,,13090,BDT,Yes,,,Reviews (1),,,,38535,Haier 40 Litre Water Heater Geyser - ES40H-CK3(BD),,Appliance,,StarTech,startech.com.bd,BD,1
